...1,Date,AveragePrice,Total Volume,Size_Small,Size_Large,Size_XL,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
28,2017-06-18,1.37,108808.01,11413.1,24268.07,0,73126.84,66783.78,6343.06,0,organic,2017,LosAngeles
29,2017-06-11,1.35,106703.23,11619.31,25530.21,0,69553.71,69461.64,92.07,0,organic,2017,LosAngeles
30,2017-06-04,1.28,128923.07,12603.26,37820.46,0,78499.35,78481.95,17.4,0,organic,2017,LosAngeles
31,2017-05-28,1.37,122886.52,11731.8,29593.14,0,81561.58,81486.37,75.21,0,organic,2017,LosAngeles
32,2017-05-21,1.42,114120.43,10947.18,30522.45,0,72650.8,72518.58,132.22,0,organic,2017,LosAngeles
33,2017-05-14,1.4,105965.36,11688.57,28601.28,0,65675.51,64377.29,1298.22,0,organic,2017,LosAngeles
34,2017-05-07,1.31,137484.97,12550.12,38336.01,0,86598.84,86014.32,584.52,0,organic,2017,LosAngeles
35,2017-04-30,1.25,127255.45,10894.08,29816.95,1.59,86542.83,83579.29,2963.54,0,organic,2017,LosAngeles
36,2017-04-23,1.25,127222.31,12241.09,29711.25,0,85269.97,75004.87,10265.1,0,organic,2017,LosAngeles
37,2017-04-16,1.31,122876.89,10922.54,28994.48,1.6,82958.27,76233.25,6725.02,0,organic,2017,LosAngeles
38,2017-04-09,1.3,118305.22,13906.18,29159.75,6.4,75232.89,70010.1,5222.79,0,organic,2017,LosAngeles
39,2017-04-02,1.3,122384.82,13732.06,30991.3,17.58,77643.88,74785.28,2858.6,0,organic,2017,LosAngeles
40,2017-03-26,1.33,125710.73,17237.4,32193.35,7.96,76272.02,73831.31,2440.71,0,organic,2017,LosAngeles
41,2017-03-19,1.25,135636.51,11812.81,38905.35,19.1,84899.25,69061.91,15837.34,0,organic,2017,LosAngeles
42,2017-03-12,1.19,143848.91,12242.8,37476.71,1.6,94127.8,83175.87,10951.93,0,organic,2017,LosAngeles
43,2017-03-05,1.07,146065.71,12954.25,28009.38,6.45,105095.63,77383.56,27712.07,0,organic,2017,LosAngeles
44,2017-02-26,1.05,143520.74,12328.78,30665.47,3.2,100523.29,87365.6,13157.69,0,organic,2017,LosAngeles
45,2017-02-19,1.19,115734.75,13178.37,33656.51,1.61,68898.26,68066.56,831.7,0,organic,2017,LosAngeles
46,2017-02-12,1.17,95227.6,12496.33,24567.22,10.99,58153.06,56547.41,1605.65,0,organic,2017,LosAngeles
47,2017-02-05,1.19,91687.96,15626.93,34864.22,0,41196.81,40279.83,916.98,0,organic,2017,LosAngeles
48,2017-01-29,1.09,99597.27,16192.49,29310.8,1.56,54092.42,42914.14,11178.28,0,organic,2017,LosAngeles
49,2017-01-22,1.27,77418.61,10912.94,21788.2,3.12,44714.35,41824.67,2889.68,0,organic,2017,LosAngeles
50,2017-01-15,1.3,86845.72,13881.57,25602.56,3.12,47358.47,46301.47,1057,0,organic,2017,LosAngeles
51,2017-01-08,1.19,112953.28,18961.66,33123.81,3.12,60864.69,57800.85,3063.84,0,organic,2017,LosAngeles
52,2017-01-01,1.07,99950.32,15830.84,28951.76,1.56,55166.16,43159.57,12006.59,0,organic,2017,LosAngeles
0,2017-12-31,1.61,9655.29,3891.4,3759.45,0,2004.44,2004.44,0,0,organic,2017,Sacramento
1,2017-12-24,1.68,8177.33,2716.18,3016.72,0,2444.43,2431.1,13.33,0,organic,2017,Sacramento
2,2017-12-17,1.72,7034.37,1965.07,2423.74,0,2645.56,2645.56,0,0,organic,2017,Sacramento
3,2017-12-10,1.75,6765.28,1703.63,2659.43,0,2402.22,2395.55,6.67,0,organic,2017,Sacramento
4,2017-12-03,1.69,6289.72,2066.63,2100.86,0,2122.23,2105.56,16.67,0,organic,2017,Sacramento
5,2017-11-26,1.72,6851.13,2309.23,2494.13,0,2047.77,2047.77,0,0,organic,2017,Sacramento
6,2017-11-19,1.69,7725.77,2684.95,2463.04,0,2577.78,2577.78,0,0,organic,2017,Sacramento
7,2017-11-12,1.81,6581.85,2473.4,2399.57,0,1708.88,1708.88,0,0,organic,2017,Sacramento
8,2017-11-05,1.74,8454.27,2535.09,2818.07,0,3101.11,3101.11,0,0,organic,2017,Sacramento
9,2017-10-29,1.86,7341.92,2787.56,2909.91,0,1644.45,1644.45,0,0,organic,2017,Sacramento
10,2017-10-22,1.81,8059.52,2679.07,2828.24,0,2552.21,2548.88,3.33,0,organic,2017,Sacramento
11,2017-10-15,1.92,6689.14,2439.7,3012.02,0,1237.42,1237.42,0,0,organic,2017,Sacramento
12,2017-10-08,1.84,7804.28,2487.05,2762.42,0,2554.81,2551.48,3.33,0,organic,2017,Sacramento
13,2017-10-01,1.86,7334.65,2464.29,2785.94,0,2084.42,2077.75,6.67,0,organic,2017,Sacramento
14,2017-09-24,1.89,7344.32,2672.33,3111.54,0,1560.45,1557.12,3.33,0,organic,2017,Sacramento
15,2017-09-17,1.92,9174.58,3470.19,3797.05,0,1907.34,1907.34,0,0,organic,2017,Sacramento
16,2017-09-10,1.96,8035.15,3074,3484.74,0,1476.41,1476.41,0,0,organic,2017,Sacramento
17,2017-09-03,2.15,8230.33,2654.23,3298.64,0,2277.46,2277.46,0,0,organic,2017,Sacramento
18,2017-08-27,2.49,7197.78,2222.37,2802.72,0,2172.69,2172.69,0,0,organic,2017,Sacramento
19,2017-08-20,2.33,8187.92,2354.98,2815.2,1.31,3016.43,3013.1,3.33,0,organic,2017,Sacramento
20,2017-08-13,2.09,8707,2079.18,3059.01,0,3568.81,3565.48,3.33,0,organic,2017,Sacramento
21,2017-08-06,1.99,6886.41,1620.1,2516,0,2750.31,2741.33,8.98,0,organic,2017,Sacramento
22,2017-07-30,1.86,5676.06,811.56,2096.87,0,2767.63,2755.65,11.98,0,organic,2017,Sacramento
23,2017-07-23,1.97,7041.27,1474.65,2451.59,0,3115.03,3115.03,0,0,organic,2017,Sacramento
24,2017-07-16,2.19,5103.37,1251,2443.85,0,1408.52,1408.52,0,0,organic,2017,Sacramento
25,2017-07-09,2.36,3562.52,1253.12,1982.16,0,327.24,322.03,5.21,0,organic,2017,Sacramento
26,2017-07-02,2.32,4572.42,1472.51,2437.84,2.7,659.37,656.04,3.33,0,organic,2017,Sacramento
27,2017-06-25,2.37,5625.98,2005.87,2820.32,0,799.79,796.46,3.33,0,organic,2017,Sacramento
28,2017-06-18,2.48,7058.35,2609.09,3616.91,0,832.35,824.86,7.49,0,organic,2017,Sacramento
29,2017-06-11,2.5,6504.06,2177.24,3527.98,0,798.84,796.97,1.87,0,organic,2017,Sacramento
30,2017-06-04,2.43,6820.7,2184.08,3605.15,0,1031.47,1029.6,1.87,0,organic,2017,Sacramento
31,2017-05-28,2.46,6662.68,2305.34,3465.79,0,891.55,882.17,9.38,0,organic,2017,Sacramento
32,2017-05-21,2.4,5955.32,2135.74,2881.3,1.35,936.93,896.93,40,0,organic,2017,Sacramento
33,2017-05-14,2.43,5255.47,1982.43,2481.05,2.68,789.31,785.59,3.72,0,organic,2017,Sacramento
34,2017-05-07,2.52,5321.75,1861.76,3058.89,0,401.1,401.1,0,0,organic,2017,Sacramento
35,2017-04-30,2.39,6331.52,2222.42,3238.73,1.35,869.02,865.28,3.74,0,organic,2017,Sacramento
36,2017-04-23,2.29,6764.99,1967.94,3979.11,0,817.94,817.94,0,0,organic,2017,Sacramento
37,2017-04-16,2.35,6274.05,2025.64,3501.53,0,746.88,743.55,3.33,0,organic,2017,Sacramento
38,2017-04-09,2.37,6283.41,2155.7,3467.14,0,660.57,653.9,6.67,0,organic,2017,Sacramento
39,2017-04-02,2.31,6244.05,2073.38,3328.69,0,841.98,841.98,0,0,organic,2017,Sacramento
40,2017-03-26,2.44,6509.21,2084.95,3599.7,0,824.56,824.56,0,0,organic,2017,Sacramento
41,2017-03-19,2.46,5971.13,1795.34,3449.75,0,726.04,726.04,0,0,organic,2017,Sacramento
42,2017-03-12,2.36,6022.12,1643.55,3655.76,2.68,720.13,720.13,0,0,organic,2017,Sacramento
43,2017-03-05,2.5,6056.68,1736.82,3853.83,0,466.03,466.03,0,0,organic,2017,Sacramento
44,2017-02-26,2.06,6616.58,1808.8,4379.48,0,428.3,428.3,0,0,organic,2017,Sacramento
45,2017-02-19,2.32,5375.95,1718.41,3242.62,1.34,413.58,413.58,0,0,organic,2017,Sacramento
46,2017-02-12,2.25,5559,1708.08,3229.82,0,621.1,621.1,0,0,organic,2017,Sacramento
47,2017-02-05,1.6,7712.27,2241.28,5057.01,0,413.98,413.98,0,0,organic,2017,Sacramento
48,2017-01-29,2.02,6748.27,1652.72,4786.42,12.15,296.98,296.98,0,0,organic,2017,Sacramento
49,2017-01-22,1.89,6015.68,1800.88,3930.91,0,283.89,283.89,0,0,organic,2017,Sacramento
50,2017-01-15,2.31,5267.55,1502.96,3492.53,0,272.06,265.39,6.67,0,organic,2017,Sacramento
51,2017-01-08,2.15,5692.25,1630.79,3665,0,396.46,396.46,0,0,organic,2017,Sacramento
52,2017-01-01,2.24,5635.27,1906.72,3364.33,0,364.22,364.22,0,0,organic,2017,Sacramento
0,2017-12-31,2,14150.95,2721.78,7973.65,0,3455.52,3455.52,0,0,organic,2017,SanDiego
1,2017-12-24,1.82,15276.68,849.59,9042.84,0,5384.25,5384.25,0,0,organic,2017,SanDiego
2,2017-12-17,1.54,14047.41,1020.5,8775.1,0,4251.81,4251.81,0,0,organic,2017,SanDiego
3,2017-12-10,2.05,13284.31,2436.56,6895.21,0,3952.54,3952.54,0,0,organic,2017,SanDiego
4,2017-12-03,1.79,13476.62,761.67,7500.08,0,5214.87,5211.54,3.33,0,organic,2017,SanDiego
5,2017-11-26,2.17,11559.98,468.45,7239.24,0,3852.29,3852.29,0,0,organic,2017,SanDiego
6,2017-11-19,2.17,12348.84,692.38,7420.01,0,4236.45,4236.45,0,0,organic,2017,SanDiego
7,2017-11-12,2.13,11498.28,770.92,6108.74,0,4618.62,4618.62,0,0,organic,2017,SanDiego
8,2017-11-05,1.6,16452.21,761.73,10819.54,0,4870.94,4870.94,0,0,organic,2017,SanDiego
9,2017-10-29,2.13,12179.45,863.06,6224.07,0,5092.32,5092.32,0,0,organic,2017,SanDiego
10,2017-10-22,2.15,13012.35,951.67,6964.44,0,5096.24,5096.24,0,0,organic,2017,SanDiego
11,2017-10-15,2.25,11472.41,713.19,6513.89,0,4245.33,4234.23,11.1,0,organic,2017,SanDiego
12,2017-10-08,2.33,13013.83,754.58,8162.44,0,4096.81,4096.81,0,0,organic,2017,SanDiego
13,2017-10-01,2.27,13509.43,1595.59,8857.77,0,3056.07,3056.07,0,0,organic,2017,SanDiego
14,2017-09-24,2.23,14173.82,2804.46,10041.55,0,1327.81,1327.81,0,0,organic,2017,SanDiego
15,2017-09-17,2.39,12673.52,2229.66,9322.51,0,1121.35,1121.35,0,0,organic,2017,SanDiego
16,2017-09-10,2.37,12770.99,1925.87,9140.03,0,1705.09,1705.09,0,0,organic,2017,SanDiego
17,2017-09-03,2.01,15165.11,1139.04,10923.85,0,3102.22,3102.22,0,0,organic,2017,SanDiego
18,2017-08-27,2.57,11138.48,1397.94,7309.89,0,2430.65,2427.32,3.33,0,organic,2017,SanDiego
19,2017-08-20,2.42,14113.65,1007.89,7203.91,0,5901.85,5871.85,30,0,organic,2017,SanDiego
20,2017-08-13,2.32,12511.08,930.36,6082.22,0,5498.5,5495.17,3.33,0,organic,2017,SanDiego
21,2017-08-06,2.37,12981.7,1047.77,6973.51,0,4960.42,4960.42,0,0,organic,2017,SanDiego
22,2017-07-30,2.37,12594.87,819.66,6870.21,0,4905,4871.67,33.33,0,organic,2017,SanDiego
23,2017-07-23,2.31,13629.65,784.86,8530.78,0,4314.01,4310.68,3.33,0,organic,2017,SanDiego
24,2017-07-16,2.3,14060.23,693.61,9183.67,0,4182.95,4179.62,3.33,0,organic,2017,SanDiego
25,2017-07-09,1.91,19248.28,1037.82,10325.37,0,7885.09,7885.09,0,0,organic,2017,SanDiego
26,2017-07-02,2,19913.72,1108.18,11656.52,0,7149.02,7124.38,24.64,0,organic,2017,SanDiego
27,2017-06-25,1.73,17744.03,975.09,8290.7,0,8478.24,8478.24,0,0,organic,2017,SanDiego
28,2017-06-18,1.8,16862.3,1067.68,8361.69,0,7432.93,7400.09,32.84,0,organic,2017,SanDiego
29,2017-06-11,2.06,12549.97,1163.03,8506.74,1.59,2878.61,2849.42,29.19,0,organic,2017,SanDiego
30,2017-06-04,1.71,18703.01,1135.74,12172.77,1.6,5392.9,5392.9,0,0,organic,2017,SanDiego
31,2017-05-28,1.91,17421.67,843.78,9946.37,1.66,6629.86,6629.86,0,0,organic,2017,SanDiego
32,2017-05-21,2.05,15451.08,853.03,9892.77,1.65,4703.63,4700,3.63,0,organic,2017,SanDiego
33,2017-05-14,2.22,12594.05,1455.55,9485.09,1.66,1651.75,1621.18,30.57,0,organic,2017,SanDiego
34,2017-05-07,1.72,21798.32,1347.86,14683.9,1.67,5764.89,5703.48,61.41,0,organic,2017,SanDiego
35,2017-04-30,1.83,17826.5,1461.21,10052.54,1.61,6311.14,5252.77,1058.37,0,organic,2017,SanDiego
36,2017-04-23,1.97,14541.16,1088.81,9477.69,1.63,3973.03,719.12,3253.91,0,organic,2017,SanDiego
37,2017-04-16,2.08,14043.34,940.85,9921.7,0,3180.79,560,2620.79,0,organic,2017,SanDiego
38,2017-04-09,1.94,13786.93,1208.64,9538.85,1.65,3037.79,915.53,2122.26,0,organic,2017,SanDiego
39,2017-04-02,1.88,16174.36,1779.7,10473.46,0,3921.2,2792.24,1128.96,0,organic,2017,SanDiego
40,2017-03-26,2.06,14388.05,2883.71,10030.37,0,1473.97,686.67,787.3,0,organic,2017,SanDiego
41,2017-03-19,1.59,22169.84,927.81,13605.83,4.94,7631.26,1083.05,6548.21,0,organic,2017,SanDiego
42,2017-03-12,1.72,17226.14,991.9,9806.6,4.96,6422.68,2359.56,4063.12,0,organic,2017,SanDiego
43,2017-03-05,1.42,20616.04,1137.22,8737.49,0,10741.33,736.02,10005.31,0,organic,2017,SanDiego
44,2017-02-26,1.42,20055.23,1099.33,10427.06,0,8528.84,3657.65,4871.19,0,organic,2017,SanDiego
45,2017-02-19,1.4,19782.44,1266.28,10960.8,0,7555.36,7393.64,161.72,0,organic,2017,SanDiego
46,2017-02-12,1.66,9082.88,1014.35,7049.67,0,1018.86,856.72,162.14,0,organic,2017,SanDiego
47,2017-02-05,1.55,14096.05,1784.39,10882.94,0,1428.72,1270.99,157.73,0,organic,2017,SanDiego
48,2017-01-29,1.21,18191.46,1477.75,8949.53,4.86,7759.32,3304.61,4454.71,0,organic,2017,SanDiego
49,2017-01-22,1.73,10842.77,2019.23,6869.87,0,1953.67,626.78,1326.89,0,organic,2017,SanDiego
50,2017-01-15,1.82,11578.42,2529.2,7637.66,0,1411.56,993.41,418.15,0,organic,2017,SanDiego
51,2017-01-08,1.52,16775.97,2363.28,9429.06,0,4983.63,3266.31,1717.32,0,organic,2017,SanDiego
52,2017-01-01,1.45,15752.25,1385.18,8618.28,0,5748.79,957.31,4791.48,0,organic,2017,SanDiego
0,2017-12-31,1.52,24699.21,14037.89,8786.88,0,1874.44,1871.11,3.33,0,organic,2017,SanFrancisco
1,2017-12-24,2.01,18541.03,7759.8,8376.79,0,2404.44,2404.44,0,0,organic,2017,SanFrancisco
2,2017-12-17,2.1,17850.72,7411.52,8344.76,0,2094.44,2094.44,0,0,organic,2017,SanFrancisco
3,2017-12-10,2.27,15142.03,7080.05,7071.98,0,990,990,0,0,organic,2017,SanFrancisco
4,2017-12-03,2.07,14737.28,8275.24,5745.39,0,716.65,712.21,4.44,0,organic,2017,SanFrancisco
5,2017-11-26,2.06,15701.21,8640.78,6277.06,0,783.37,783.37,0,0,organic,2017,SanFrancisco
6,2017-11-19,2.06,17621.85,9956.34,6931.07,0,734.44,734.44,0,0,organic,2017,SanFrancisco
7,2017-11-12,2.07,19344.03,10941.23,7789.47,0,613.33,608.89,4.44,0,organic,2017,SanFrancisco
8,2017-11-05,2.05,20213.21,10983.96,8063.69,0,1165.56,1161.12,4.44,0,organic,2017,SanFrancisco
9,2017-10-29,2.09,19950.9,11099.63,8152.39,0,698.88,694.44,4.44,0,organic,2017,SanFrancisco
10,2017-10-22,2.08,18852.58,9739.13,7981.22,0,1132.23,1132.23,0,0,organic,2017,SanFrancisco
11,2017-10-15,2.09,19027.31,10237.78,8211.76,0,577.77,577.77,0,0,organic,2017,SanFrancisco
12,2017-10-08,2.07,20337.21,10832.88,8426.55,0,1077.78,1077.78,0,0,organic,2017,SanFrancisco
13,2017-10-01,2.04,22703.05,11899.79,9824.74,0,978.52,978.52,0,0,organic,2017,SanFrancisco
14,2017-09-24,2.06,19095.21,10381.1,8026.03,0,688.08,688.08,0,0,organic,2017,SanFrancisco
15,2017-09-17,2.04,32191.54,18705.05,12704.86,0,781.63,781.63,0,0,organic,2017,SanFrancisco
16,2017-09-10,2.05,28335.3,16389.89,11491.2,0,454.21,454.21,0,0,organic,2017,SanFrancisco
17,2017-09-03,2.08,22836.09,12620.57,9443.2,0,772.32,767.88,4.44,0,organic,2017,SanFrancisco
18,2017-08-27,3,19329.49,10517.41,7907.99,0,904.09,900.76,3.33,0,organic,2017,SanFrancisco
19,2017-08-20,2.93,21524.58,9571.06,7792.22,0,4161.3,4161.3,0,0,organic,2017,SanFrancisco
20,2017-08-13,2.57,22296.14,8857.4,8680.4,0,4758.34,4758.34,0,0,organic,2017,SanFrancisco
21,2017-08-06,2.33,13350.56,3753.8,5234.25,0,4362.51,4356.01,6.5,0,organic,2017,SanFrancisco
22,2017-07-30,2.14,10110.25,1825.73,3948.19,0,4336.33,4326.5,9.83,0,organic,2017,SanFrancisco
23,2017-07-23,2.44,16831.7,5952.05,6286.11,0,4593.54,4577.62,15.92,0,organic,2017,SanFrancisco
24,2017-07-16,2.4,14099.42,4163.34,5797.11,0,4138.97,4137.35,1.62,0,organic,2017,SanFrancisco
25,2017-07-09,2.45,8311.12,2009.13,3654.42,2.92,2644.65,2622.33,22.32,0,organic,2017,SanFrancisco
26,2017-07-02,2.59,12279.96,4003.36,5495.51,0,2781.09,2765.59,15.5,0,organic,2017,SanFrancisco
27,2017-06-25,2.66,15691.4,5755.58,6914.77,0,3021.05,3010.92,10.13,0,organic,2017,SanFrancisco
28,2017-06-18,2.76,24037.58,10701.89,10234.08,0,3101.61,3069.94,31.67,0,organic,2017,SanFrancisco
29,2017-06-11,2.77,25806.28,10768.91,11690.84,4.37,3342.16,3338.11,4.05,0,organic,2017,SanFrancisco
30,2017-06-04,2.72,23896.87,9678.79,10552.04,2.91,3663.13,3609.78,53.35,0,organic,2017,SanFrancisco
31,2017-05-28,2.73,24852.33,10640.43,10979.17,8.75,3223.98,3201.3,22.68,0,organic,2017,SanFrancisco
32,2017-05-21,2.65,22558.59,9604.14,10281.74,4.36,2668.35,2642.91,25.44,0,organic,2017,SanFrancisco
33,2017-05-14,2.64,20842.19,8772.82,8839.82,2.91,3226.64,3204.39,22.25,0,organic,2017,SanFrancisco
34,2017-05-07,2.54,19401.8,7404.38,8501.99,0,3495.43,3475.92,19.51,0,organic,2017,SanFrancisco
35,2017-04-30,2.58,22792.24,9036.95,10350.79,2.91,3401.59,3391.48,10.11,0,organic,2017,SanFrancisco
36,2017-04-23,2.56,21330.52,7818.54,10178.28,2.92,3330.78,3322.66,8.12,0,organic,2017,SanFrancisco
37,2017-04-16,2.59,23032.34,9013.66,10581.45,5.84,3431.39,3388.38,43.01,0,organic,2017,SanFrancisco
38,2017-04-09,2.54,21231.88,7773.14,9709.29,0,3749.45,3727.93,21.52,0,organic,2017,SanFrancisco
39,2017-04-02,2.59,21303.86,8314.99,9720.42,0,3268.45,3268.45,0,0,organic,2017,SanFrancisco
40,2017-03-26,2.83,20170.65,7369.03,9827.33,0,2974.29,2974.29,0,0,organic,2017,SanFrancisco
41,2017-03-19,2.88,18687.22,6332.48,9140.83,11.7,3202.21,3202.21,0,0,organic,2017,SanFrancisco
42,2017-03-12,2.9,17686.1,6727.84,7914.27,0,3043.99,3043.99,0,0,organic,2017,SanFrancisco
43,2017-03-05,2.92,21218.15,8013.98,10054.06,0,3150.11,3150.11,0,0,organic,2017,SanFrancisco
44,2017-02-26,2.52,18753.79,6707.73,8785.72,0,3260.34,3260.34,0,0,organic,2017,SanFrancisco
45,2017-02-19,2.58,19202.54,7333.07,8809.03,0,3060.44,3060.44,0,0,organic,2017,SanFrancisco
46,2017-02-12,2.59,19433.9,7271.61,8960.86,2.88,3198.55,3198.55,0,0,organic,2017,SanFrancisco
47,2017-02-05,1.61,25769.82,10715.26,12410.67,8.76,2635.13,2635.13,0,0,organic,2017,SanFrancisco
48,2017-01-29,2.7,17708.49,7224.2,7671.88,2.86,2809.55,2809.55,0,0,organic,2017,SanFrancisco
49,2017-01-22,2.03,20441.93,8435.86,9045.98,2.86,2957.23,2957.23,0,0,organic,2017,SanFrancisco
50,2017-01-15,2.7,17202.67,5875.7,8476.23,0,2850.74,2841.2,9.54,0,organic,2017,SanFrancisco
51,2017-01-08,2.58,18096.56,6273,8466.99,0,3356.57,3347.06,9.51,0,organic,2017,SanFrancisco
52,2017-01-01,2.54,19910.51,7268.66,10452.56,0,2189.29,2189.29,0,0,organic,2017,SanFrancisco
0,2018-03-25,1.74,91739.92,11197.66,29959.26,0,50583,50420.81,162.19,0,organic,2018,LosAngeles
1,2018-03-18,1.72,93566.16,10829.18,30437.33,0,52299.65,52187.11,112.54,0,organic,2018,LosAngeles
2,2018-03-11,1.39,141932.83,12839.05,36894.48,0,92199.3,92190.53,8.77,0,organic,2018,LosAngeles
3,2018-03-04,1.4,145608.11,14856.48,27596.01,0,103155.62,103108.51,47.11,0,organic,2018,LosAngeles
4,2018-02-25,1.74,90985.4,10382.97,35406.21,0,45196.22,45169.68,26.54,0,organic,2018,LosAngeles
5,2018-02-18,1.88,88854.41,9009.79,35316.2,0,44528.42,44519.43,8.99,0,organic,2018,LosAngeles
6,2018-02-11,1.74,92968.52,11627.06,23735.33,0,57606.13,57577.44,28.69,0,organic,2018,LosAngeles
7,2018-02-04,1.6,100274.88,12267.41,21472.21,0,66535.26,66486.1,49.16,0,organic,2018,LosAngeles
8,2018-01-28,1.73,97026.15,11366.1,25056.37,0,60603.68,60596.54,7.14,0,organic,2018,LosAngeles
9,2018-01-21,1.75,94441.5,9239.41,24527.98,0,60674.11,60647.03,27.08,0,organic,2018,LosAngeles
10,2018-01-14,1.68,106624.63,15769.61,39738.42,0,51116.6,51104.4,12.2,0,organic,2018,LosAngeles
11,2018-01-07,1.8,87517.23,20189.33,24193.04,0,43134.86,43077.03,57.83,0,organic,2018,LosAngeles
0,2018-03-25,1.63,9608.95,1902.19,3572.34,0,4134.42,4124.42,10,0,organic,2018,Sacramento
1,2018-03-18,1.68,11828.91,1954.32,3597.7,0,6276.89,6270.22,6.67,0,organic,2018,Sacramento
2,2018-03-11,1.9,8634.75,2317.5,3561.2,0,2756.05,2752.63,3.42,0,organic,2018,Sacramento
3,2018-03-04,1.83,9611.48,2391.35,3880.13,0,3340,3340,0,0,organic,2018,Sacramento
4,2018-02-25,1.78,9497.75,2169.03,4285.39,0,3043.33,3036.67,6.66,0,organic,2018,Sacramento
5,2018-02-18,1.88,8499.84,2140.53,3537.09,0,2822.22,2818.89,3.33,0,organic,2018,Sacramento
6,2018-02-11,1.87,7802.04,2208.31,3192.62,0,2401.11,2401.11,0,0,organic,2018,Sacramento
7,2018-02-04,1.5,8713.26,2722.6,4194,0,1796.66,1796.66,0,0,organic,2018,Sacramento
8,2018-01-28,1.99,7631.73,2280.4,3098,0,2253.33,2253.33,0,0,organic,2018,Sacramento
9,2018-01-21,1.62,8933.22,3017.16,3954.94,0,1961.12,1961.12,0,0,organic,2018,Sacramento
10,2018-01-14,1.6,9939.69,3653.04,4484.42,0,1802.23,1802.23,0,0,organic,2018,Sacramento
11,2018-01-07,2.18,6511.97,2187.59,2577.71,0,1746.67,1746.67,0,0,organic,2018,Sacramento
0,2018-03-25,1.75,19086.94,865.91,10936.47,0,7284.56,7284.56,0,0,organic,2018,SanDiego
1,2018-03-18,1.75,18371.03,836.22,10877.69,0,6657.12,6657.12,0,0,organic,2018,SanDiego
2,2018-03-11,1.59,25324.3,1328.95,14303.09,0,9692.26,9692.26,0,0,organic,2018,SanDiego
3,2018-03-04,1.65,24614.51,1558.03,10118.36,0,12938.12,12934.79,3.33,0,organic,2018,SanDiego
4,2018-02-25,1.83,20171.93,1274.61,13035.32,0,5862,5858.67,3.33,0,organic,2018,SanDiego
5,2018-02-18,2.05,17875.93,946.25,10002.06,0,6927.62,6917.62,10,0,organic,2018,SanDiego
6,2018-02-11,1.88,18517.54,1101.05,8243.72,0,9172.77,9172.77,0,0,organic,2018,SanDiego
7,2018-02-04,1.81,17454.74,1158.41,7388.27,0,8908.06,8908.06,0,0,organic,2018,SanDiego
8,2018-01-28,1.91,17579.47,1145.64,8284.41,0,8149.42,8149.42,0,0,organic,2018,SanDiego
9,2018-01-21,1.95,18676.37,1088.49,9282.37,0,8305.51,8305.51,0,0,organic,2018,SanDiego
10,2018-01-14,1.81,21770.02,3285.98,14338.52,0,4145.52,4145.52,0,0,organic,2018,SanDiego
11,2018-01-07,2.06,16746.82,5150.82,9366.31,0,2229.69,2229.69,0,0,organic,2018,SanDiego
0,2018-03-25,1.64,34687.2,10102.62,10778.96,0,13805.62,13802.29,3.33,0,organic,2018,SanFrancisco
1,2018-03-18,1.86,38845.77,10129.17,10074.1,0,18642.5,18639.17,3.33,0,organic,2018,SanFrancisco
2,2018-03-11,2.16,25741.84,10368.17,10850.44,0,4523.23,4523.23,0,0,organic,2018,SanFrancisco
3,2018-03-04,2.07,25055.39,9521.74,10818.1,0,4715.55,4715.55,0,0,organic,2018,SanFrancisco
4,2018-02-25,2.11,24475.48,9731.2,11686.51,0,3057.77,3057.77,0,0,organic,2018,SanFrancisco
5,2018-02-18,2.25,21551.76,9721.38,9543.71,0,2286.67,2283.34,3.33,0,organic,2018,SanFrancisco
6,2018-02-11,2.22,21708.65,9960.19,9215.13,0,2533.33,2533.33,0,0,organic,2018,SanFrancisco
7,2018-02-04,1.34,28070.07,13610.05,12257.81,0,2202.21,2202.21,0,0,organic,2018,SanFrancisco
8,2018-01-28,2.27,20325.75,9368.06,8808.8,0,2148.89,2148.89,0,0,organic,2018,SanFrancisco
9,2018-01-21,1.36,27919.45,13037.67,11998.44,0,2883.34,2883.34,0,0,organic,2018,SanFrancisco
10,2018-01-14,1.32,37347.89,19301.15,14957.23,0,3089.51,3089.51,0,0,organic,2018,SanFrancisco
11,2018-01-07,2.3,20151.24,10165.34,8042.56,0,1943.34,1943.34,0,0,organic,2018,SanFrancisco
